donor_id,name,email,contact_number,password,date_of_birth,gender,education_level,blood_group,first_donation_date,last_donation_date,number_of_donation,total_donation_volume_ml,last_donation_volume_ml,donation_count_outram,donation_count_dhoby_ghaut,donation_count_woodlands,donation_count_jurong_east,donation_count_punggol,had_adverse_reaction_ever,last_blood_quality_screen,availability
deadddddba,Meera Lopez,meeralopez4999@hotmail.com,+65 82008393,rLLj4anPwP,1975-05-19,Female,Postgraduate,O+,2020-05-30,2023-11-11,16,6676,363,1,2,10,1,2,False,Pass,Yes
2af005adaa,Lily Aziz,lilyaziz4984@hotmail.com,+65 96526439,B8yoLg4LCA,1991-07-15,Female,University,A+,2022-11-24,2025-10-10,10,4113,450,2,5,1,0,2,False,Pass,Yes
ffea52a02e,Vikram Ma,vikramma6893@hotmail.com,+65 97172829,cPLZ6qovpj,2004-11-19,Male,Primary,O-,2024-11-03,2025-10-14,4,1668,350,2,1,0,1,0,True,Pass,Yes
cbe3f2eb1f,Yuqing Lopez,yuqinglopez9920@hotmail.com,+65 89655454,OpGeH2UXs8,1977-08-23,Female,Primary,A-,2022-12-09,2025-10-18,9,3944,423,0,2,6,0,1,False,Pass,No
6abc97efdf,Jie Hassan,jiehassan5991@gmail.com,+65 85702288,QSY1vZBB&m,1979-03-17,Male,University,A-,2024-05-28,2025-05-01,5,2207,383,1,1,2,1,0,False,Pass,Yes
afae5e9c5c,Ella Sun,ellasun1254@gmail.com,+65 90855998,wJFoX@kYxH,1988-07-06,Female,Secondary,B-,2023-11-24,2024-10-25,5,1969,417,1,4,0,0,0,False,Pass,Yes
9ddab292cf,Hannah Anderson,hannahanderson394@gmail.com,+65 85954416,H#!&^^5qiP,1996-12-26,Female,Postgraduate,A-,2023-05-03,2024-04-03,5,1940,379,0,5,0,0,0,False,Pass,Yes
d4d595c15d,Hao Zhang,haozhang1361@gmail.com,+65 90345971,NWZGvfshLQ,2001-11-03,Male,University,AB-,2025-01-23,2025-01-23,1,427,427,0,0,1,0,0,False,Pass,Yes
bd2feadf17,William Hakim,williamhakim5439@hotmail.com,+65 88171565,mnYbMZ%NjC,1998-10-15,Male,Secondary,O+,2022-09-25,2025-09-28,12,4533,358,5,2,1,2,2,False,Pass,Yes
f1a06e62ae,Sarah Anderson,sarahanderson2187@gmail.com,+65 96539727,K%qNxngAO7,1986-07-08,Female,Postgraduate,O+,2022-09-13,2025-10-21,13,4963,425,1,7,2,2,1,False,Pass,Yes
08d5b8edce,Nurul Zheng,nurulzheng5080@hotmail.com,+65 85582529,bQOopEFP2M,1995-12-07,Female,Secondary,A+,2022-09-10,2025-09-06,14,5592,357,9,1,1,2,1,False,Pass,Yes
7944ca862a,Divya Liu,divyaliu9387@gmail.com,+65 89189654,r8xJRmbptT,1999-12-02,Female,Diploma,A+,2022-01-13,2025-04-03,15,5709,445,2,4,2,6,1,False,Pass,No
eb0a24dbbb,Inaya Carter,inayacarter6254@hotmail.com,+65 96258795,gsdu7&c@tY,2000-11-07,Female,Primary,O+,2023-08-19,2024-04-27,4,1773,388,0,1,1,0,2,False,Pass,Yes
cf7de115b1,Liam Varma,liamvarma8196@gmail.com,+65 85428990,Gj8OAOHguT,1968-07-22,Male,Diploma,A-,2023-01-25,2025-05-31,11,4183,387,5,1,2,2,1,False,Pass,Yes
f232dfdcbc,Mary Brown,marybrown4707@hotmail.com,+65 93513994,XogtaAEcYh,1966-10-25,Female,Diploma,A-,2023-08-27,2025-04-06,8,3409,380,0,0,4,3,1,False,Pass,Yes
ec8e64f4c8,Azman Bennett,azmanbennett9725@gmail.com,+65 80830008,%pHnABLLhT,2004-10-05,Male,Secondary,O-,2025-03-13,2025-03-13,1,428,428,0,0,1,0,0,True,Pass,No
e4c44f4a87,Ella Bennett,ellabennett7321@hotmail.com,+65 87990021,GCD%0%4rSs,1984-05-02,Female,Diploma,A+,2023-08-27,2024-09-16,3,1145,410,0,0,2,1,0,False,Pass,Yes
fafa7998e8,Hafiz Tan,hafiztan2146@hotmail.com,+65 90109063,1Rhm9JYyiE,1967-01-27,Male,University,A-,2022-02-08,2025-10-30,15,5774,417,10,0,2,1,2,False,Pass,Yes
a52fef5def,Mei Zhou,meizhou8885@gmail.com,+65 87331752,1W&vLzPY^N,2000-09-05,Female,Secondary,O-,2022-09-07,2025-10-14,12,4582,412,6,1,4,0,1,False,Pass,Yes
d5ea6dc17a,Hassan Mahmud,hassanmahmud2821@hotmail.com,+65 83575199,H@8L&@PbNq,2000-08-27,Male,Secondary,O-,2022-12-26,2025-10-02,13,4740,354,2,0,0,11,0,False,Pass,Yes
a85eb970ad,Hakim Menon,hakimmenon5406@gmail.com,+65 98576686,mFnuID#euh,2007-03-23,Male,Primary,O+,2025-05-13,2025-10-28,3,1124,391,0,1,1,1,0,False,Pass,Yes
ace9449ccf,Yan Smith,yansmith638@hotmail.com,+65 90380161,7Q8Psb28#h,1993-05-26,Female,Secondary,O+,2025-01-21,2025-08-23,2,719,365,0,1,0,0,1,False,Pass,Yes
dacbfaee1a,Avery Young,averyyoung3590@hotmail.com,+65 82295046,1lRVZoDgyF,1964-12-03,Female,Diploma,B-,2023-12-25,2025-05-12,7,2936,403,1,4,0,1,1,False,Pass,Yes
ac46ec49d6,Ruoyi Smith,ruoyismith1822@gmail.com,+65 94719703,G4HS^x$Fji,1989-07-15,Female,Primary,O+,2023-09-22,2025-08-12,8,3420,381,0,2,5,1,0,False,Pass,Yes
ef78bd768e,Qiao Liu,qiaoliu1284@gmail.com,+65 82802333,a9ps@vuWn3,2005-07-27,Female,Diploma,A+,2024-08-30,2025-08-01,5,1810,383,1,3,0,0,1,False,Pass,No
4f29ee60ad,Lily Guo,lilyguo4502@hotmail.com,+65 92155460,3gVnP&0Ech,2003-07-20,Female,Postgraduate,A+,2025-09-15,2025-09-15,1,366,366,0,0,1,0,0,True,Pass,No
bdf8adc66e,Ming Feng,mingfeng4906@gmail.com,+65 80723932,y82nfeUKsi,1978-11-21,Male,Postgraduate,A+,2021-06-25,2025-10-24,17,6645,435,4,6,3,3,1,False,Pass,Yes
bbed673be8,Mei Pillai,meipillai9706@gmail.com,+65 85276756,f#hDbMM^Pj,1973-11-11,Female,Secondary,O+,2021-10-27,2025-04-09,16,6056,389,2,3,10,1,0,False,Pass,Yes
eeca1160b6,Hunter Iyer,hunteriyer9847@hotmail.com,+65 99399146,zJXC#&teq3,2005-07-27,Male,University,O+,2025-03-17,2025-10-26,3,1199,399,0,1,0,1,1,False,Pass,No
8d1febacf3,Jing Clark,jingclark8254@gmail.com,+65 96809107,%CnEyO$NAm,1995-11-13,Female,Diploma,O+,2023-07-08,2025-02-15,8,3419,430,3,0,2,2,1,False,Pass,Yes
2a4d178e8b,Parker Qiu,parkerqiu1837@hotmail.com,+65 85473271,t3GB5T4QS#,1980-09-22,Male,Secondary,O+,2023-02-01,2025-08-31,10,4152,365,1,2,6,0,1,False,Pass,Yes
d9541dace0,Riya Wang,riyawang3322@hotmail.com,+65 83610118,?AxR7$IbDI,1974-03-11,Female,Secondary,B+,2025-04-25,2025-07-18,2,743,366,0,1,1,0,0,False,Pass,Yes
8ffa08ae73,Xiang Mitchell,xiangmitchell8085@hotmail.com,+65 97244663,t0bE?Ulnuv,1986-09-23,Male,Secondary,O+,2024-09-14,2025-06-29,2,864,443,0,0,1,1,0,False,Pass,No
8bc5763ffb,Hakim Lee,hakimlee1460@gmail.com,+65 98957694,#phkYag&TT,1997-07-17,Male,Primary,A+,2022-11-28,2025-10-24,11,4663,433,0,4,4,2,1,False,Pass,Yes
0affe908ff,Connor Lim,connorlim9648@hotmail.com,+65 84773308,$8Dpw1ed34,1997-06-20,Male,University,O-,2023-08-03,2025-08-28,10,3625,426,0,4,0,4,2,False,Pass,Yes
1e760fcdfe,Tanvi Bennett,tanvibennett3840@hotmail.com,+65 85264589,EJkL3Em3%y,1990-02-21,Female,Diploma,A+,2022-04-11,2025-06-30,15,6721,415,2,2,9,1,1,False,Pass,Yes
87f7579f61,Mia Zhou,miazhou7482@gmail.com,+65 97276371,cq?6kMsg%*,1965-07-22,Female,Diploma,O+,2023-11-29,2025-01-01,4,1649,438,2,1,0,0,1,False,Pass,No
7497a200b1,Ishita Wong,ishitawong2353@hotmail.com,+65 82224599,j7B@BNd5IN,2004-04-22,Female,Diploma,O+,2024-04-06,2025-05-10,5,2196,376,1,1,3,0,0,False,Pass,Yes
ed3abb1805,Yuqing Tan,yuqingtan6655@gmail.com,+65 93553560,PsD@Bs8#6G,1974-06-17,Female,University,A+,2023-03-01,2025-10-01,10,3976,357,2,2,4,1,1,False,Pass,Yes
cca73babb6,Ethan Liu,ethanliu1552@gmail.com,+65 91885033,$GSBny1K7j,1976-09-11,Male,Secondary,A+,2022-03-23,2025-03-19,14,5643,398,1,4,2,5,2,False,Pass,Yes
3b86c775ca,Olivia Taylor,oliviataylor9523@hotmail.com,+65 87016043,SRkLoG9Q$O,1988-12-27,Female,Diploma,O+,2023-12-05,2025-04-22,7,3098,433,0,3,3,1,0,False,Pass,Yes
0fb9eee0ab,Lucas Anderson,lucasanderson1911@hotmail.com,+65 90689058,&8fxYg1g7B,1996-04-22,Male,Secondary,B+,2025-05-02,2025-05-02,1,377,377,0,0,0,0,1,False,Pass,Yes
b2a663aeca,Amelia Lim,amelialim831@hotmail.com,+65 85663579,#bGYz8ekIw,1990-01-28,Female,Secondary,O-,2023-08-16,2025-06-10,7,3028,447,0,3,0,1,3,False,Pass,Yes
c6fadd6544,Patricia Huang,patriciahuang3331@hotmail.com,+65 85573595,EjaYNzm2Qh,1980-11-28,Female,Secondary,B+,2024-09-28,2025-09-03,4,1514,386,0,1,0,1,2,False,Pass,Yes
518dd5d73d,Sarah Mitchell,sarahmitchell2565@gmail.com,+65 83736857,KANarZL1ku,2007-01-26,Female,Diploma,O+,2025-07-07,2025-07-07,1,386,386,0,0,1,0,0,False,Pass,No
a4c3e53dbc,Li Na Rosli,linarosli6165@gmail.com,+65 92286176,2tN%4jPh8A,1981-07-28,Female,Secondary,O+,2020-12-21,2024-12-15,10,3780,415,2,4,0,2,2,False,Pass,Yes
f3fc5f710e,Syafiq Menon,syafiqmenon8675@gmail.com,+65 89053328,zOzd#OcuPG,1994-03-04,Male,Postgraduate,O+,2023-01-25,2024-05-30,6,2175,396,0,4,1,0,1,False,Pass,No
a5be33ea4c,Diego Wu,diegowu6458@hotmail.com,+65 93014802,$Osxn7j9jv,1994-02-11,Male,Secondary,A+,2023-07-13,2025-10-07,10,4220,449,1,2,4,0,3,False,Pass,Yes
da0bcb1c65,Jamal Murphy,jamalmurphy8529@hotmail.com,+65 94344914,UpljwAF9MF,1989-05-04,Male,Secondary,O-,2024-08-21,2025-04-30,4,1446,367,2,2,0,0,0,False,Fail,Yes
f79dc9e07a,Isabella Kumar,isabellakumar5161@gmail.com,+65 86548844,65HX&@VbdE,1984-04-13,Female,University,O+,2021-05-26,2025-10-19,19,6879,425,3,1,3,1,11,False,Pass,Yes
98f0d613eb,Lucas Patel,lucaspatel6308@gmail.com,+65 81704957,R5aqPrcdLW,1977-07-10,Male,Diploma,O-,2021-03-20,2025-10-21,20,7510,392,4,5,6,3,2,False,Pass,Yes
4c707ce64a,Wei Menon,weimenon6537@hotmail.com,+65 95430304,&PnIIs2Sdn,1984-04-04,Male,Secondary,O-,2020-09-28,2025-10-15,20,8305,450,2,4,8,4,2,False,Pass,Yes
eedef2de3f,Miguel Rodriguez,miguelrodriguez4782@hotmail.com,+65 98750058,OH@Xkbdvq9,1966-06-22,Male,Diploma,O+,2023-07-10,2024-12-10,3,1218,426,0,1,0,2,0,False,Pass,No
e1b260b648,Riya Young,riyayoung89@hotmail.com,+65 99765383,V1DKdmlA%n,2000-05-01,Female,Diploma,O+,2023-02-12,2025-08-24,12,5330,396,5,1,5,0,1,True,Pass,Yes
5faa1fd3e7,Yuqing Murphy,yuqingmurphy1138@hotmail.com,+65 81691217,p8V@eHAV6q,1988-06-30,Female,University,O-,2022-11-15,2025-10-04,10,3653,373,2,2,1,4,1,True,Pass,Yes
bf8c946cee,Layla Rahman,laylarahman1442@gmail.com,+65 96288474,ATcXvae?nN,1981-04-13,Female,Secondary,O+,2021-07-25,2025-06-22,18,6860,378,2,8,2,4,2,False,Pass,Yes
adc697155a,Parker Zheng,parkerzheng3633@hotmail.com,+65 90061929,z$oMQZXS0W,1973-12-29,Male,Secondary,B-,2025-05-07,2025-10-22,3,1157,429,0,0,0,2,1,False,Pass,Yes
47b66abf42,Sarah Zhou,sarahzhou4689@gmail.com,+65 94885532,9U%Y%Y11v*,1991-11-29,Female,University,A+,2022-03-05,2025-08-25,14,6197,386,4,8,2,0,0,True,Pass,Yes
4dcbb0d83d,Abigail Patel,abigailpatel6296@hotmail.com,+65 98507028,?ceDuY#N$4,1970-12-23,Female,Diploma,O-,2022-12-05,2025-06-14,9,3560,410,3,1,3,1,1,False,Pass,Yes
1e2bbdcc13,Chao Singh,chaosingh8897@gmail.com,+65 82308830,a&y83UaGG1,1996-08-12,Male,Diploma,A+,2021-12-28,2025-10-10,15,6535,365,2,0,4,7,2,False,Pass,Yes
ee37b094ac,Hafiz Liang,hafizliang7732@hotmail.com,+65 82037456,Bi53?OGB*A,1997-10-12,Male,Diploma,O+,2024-10-09,2024-10-09,1,410,410,0,0,0,0,1,False,Pass,No
dc0300d294,Youssef Silva,youssefsilva3258@gmail.com,+65 86963707,tv6F55RnK5,2007-04-23,Male,Primary,A+,2025-07-11,2025-10-03,2,830,388,0,2,0,0,0,False,Pass,Yes
b35bf0efd5,Kavya Qiu,kavyaqiu8032@hotmail.com,+65 88835887,3r*0q3ua$D,2007-10-01,Female,Secondary,O-,2025-10-27,2025-10-27,1,411,411,0,1,0,0,0,True,Pass,Yes
cb9e25c0ff,Kavya Mitchell,kavyamitchell3595@gmail.com,+65 81749465,xg61X^Pv*7,1968-09-29,Female,Secondary,O-,2024-08-28,2025-10-30,6,2291,449,4,0,0,0,2,False,Pass,No
dbfc8cab1b,Lei Guo,leiguo3243@gmail.com,+65 83698762,Yvka9y1HKI,1996-08-06,Male,University,A-,2022-12-24,2023-03-18,2,778,351,0,2,0,0,0,False,Pass,No
376d9aaf50,Hakim Young,hakimyoung3222@gmail.com,+65 94207487,tz15UPS%cW,1965-04-26,Male,Primary,O+,2022-06-01,2025-10-19,15,6444,418,1,1,10,0,3,False,Pass,Yes
395e4e45cc,Abigail Clark,abigailclark696@hotmail.com,+65 95569179,&Z#dD1aYuE,1998-10-18,Female,Diploma,A+,2024-06-16,2025-09-30,4,1556,364,1,0,2,0,1,True,Pass,No
def1924ac2,Firdaus Brown,firdausbrown4064@gmail.com,+65 99661663,6MFmbgb?GI,1976-09-22,Male,Diploma,A+,2024-04-04,2025-08-21,7,2616,436,1,5,0,1,0,False,Pass,Yes
d48916b5e3,Kavya Gonzalez,kavyagonzalez55@hotmail.com,+65 98101179,Zd@7#6zhW0,1972-10-29,Female,University,O+,2023-08-22,2025-01-07,7,2492,408,0,1,0,5,1,True,Pass,Yes
de394ab5eb,Hassan Wong,hassanwong1761@gmail.com,+65 94668660,m$UAlmezPA,1973-01-16,Male,Secondary,B+,2021-03-01,2025-10-09,19,7554,361,13,4,1,1,0,False,Pass,Yes
e91ef9fdf4,Hassan Das,hassandas9717@hotmail.com,+65 95466554,XyUTNhF0vi,1992-09-11,Male,University,A+,2022-09-11,2025-09-07,14,5949,400,3,1,0,8,2,False,Pass,Yes
bef5e39d9a,Mei Clark,meiclark87@hotmail.com,+65 91298527,EF@honoAv*,1986-05-11,Female,University,O-,2023-09-02,2023-11-25,2,771,445,0,1,0,0,1,False,Pass,Yes
96c8b46f5f,Ling Reyes,lingreyes1256@hotmail.com,+65 91895881,V6HjYu*YoL,2006-12-29,Female,Secondary,A-,2025-02-12,2025-10-28,4,1579,421,0,3,1,0,0,False,Pass,Yes
e5ae5071c8,Mia Tan,miatan8525@hotmail.com,+65 83646869,kUPW4Ou!z8,2005-03-25,Female,Secondary,O+,2025-04-21,2025-04-21,1,450,450,0,0,0,1,0,False,Pass,Yes
37c11c38ac,Barbara Qiu,barbaraqiu9875@gmail.com,+65 98971880,!4M&oS29i6,1994-08-31,Female,Diploma,O+,2023-01-29,2025-08-10,12,4316,417,1,1,6,2,2,False,Pass,Yes
afc51d8eda,Sophia Yusof,sophiayusof1901@hotmail.com,+65 81513746,FHXCk2yTy7,1971-12-18,Female,Diploma,O+,2023-07-16,2025-10-28,7,3090,402,2,1,0,3,1,False,Pass,Yes
28f99c865b,Zulkifli Hassan,zulkiflihassan1612@hotmail.com,+65 89723052,7DG$RJo2%l,2000-06-16,Male,Secondary,A+,2022-04-28,2025-04-24,14,6197,403,2,0,10,2,0,False,Pass,No
6f24223c78,Ethan Zheng,ethanzheng3559@gmail.com,+65 82881940,c0wTx0kL3Y,1970-04-03,Male,Secondary,O+,2022-09-26,2025-10-24,14,6169,447,6,1,2,3,2,False,Pass,Yes
6b8a83faa8,Patricia Reyes,patriciareyes2760@gmail.com,+65 95800190,P1*C74Vm1^,1984-09-26,Female,University,O+,2023-06-05,2024-12-13,6,2517,380,1,2,1,2,0,False,Pass,No
14500f8c4c,Andrei Rahman,andreirahman953@gmail.com,+65 96020301,F9^g9$SmvL,1983-10-23,Male,Diploma,A+,2023-04-17,2025-05-21,10,3775,435,0,1,5,3,1,False,Pass,Yes
50e4c9e03e,Tanvi Reddy,tanvireddy6884@gmail.com,+65 97590154,idtE7AxnPj,2004-07-31,Female,Secondary,O-,2024-12-16,2025-06-02,3,1111,361,0,1,1,0,1,False,Pass,No
d9a5d88a1b,Jiayi Reddy,jiayireddy8288@hotmail.com,+65 94540393,FEQ5NwIv7C,1990-11-25,Female,University,A+,2022-11-25,2024-01-19,6,2218,423,1,1,4,0,0,True,Pass,No
67788458ff,Shreya Brown,shreyabrown8176@gmail.com,+65 84988446,PEgoO182Fq,1970-06-27,Female,Primary,O+,2022-11-15,2025-05-29,12,5177,357,1,8,2,0,1,False,Pass,Yes
af1cd46988,Li Na Johnson,linajohnson7718@gmail.com,+65 93352004,0qJN2V6v4r,1982-07-12,Female,Diploma,B-,2022-07-28,2025-05-20,13,4617,438,7,2,2,0,2,False,Pass,Yes
d6ee6f499f,Anand Carter,anandcarter5306@hotmail.com,+65 93350880,Kbwy%wNwei,1983-07-01,Male,Primary,O-,2020-01-01,2025-09-05,20,7276,426,1,10,4,2,3,False,Pass,No
e1addf52af,Michael Zheng,michaelzheng5861@gmail.com,+65 89587464,M9Et*zxUhB,1971-01-18,Male,Postgraduate,A+,2021-10-20,2025-09-14,17,6338,387,2,7,5,2,1,False,Pass,Yes
1cb4f0eb49,Richard Young,richardyoung9250@gmail.com,+65 80398519,QBZVZkQT57,2007-04-15,Male,Postgraduate,A+,2025-04-26,2025-10-11,3,1126,413,0,1,1,1,0,False,Pass,Yes
7d4eb92aed,Bianca Garcia,biancagarcia1135@hotmail.com,+65 99395944,JVW@!i!9Op,1984-12-05,Female,Diploma,O+,2023-12-16,2025-10-29,8,3158,408,1,6,0,0,1,False,Pass,Yes
bd1d6efb3a,Daniel Huang,danielhuang6050@hotmail.com,+65 88069813,sW@Aec7GmV,1968-11-22,Male,Postgraduate,A+,2023-02-15,2025-08-21,10,3894,404,2,4,3,0,1,False,Pass,Yes
c59d77e986,Ryan Huang,ryanhuang8471@hotmail.com,+65 84904716,f0dvd8!opQ,1987-07-14,Male,Primary,O+,2024-07-30,2025-10-10,3,1267,350,1,0,0,0,2,False,Pass,No
de97ebb78c,Jennifer Wong,jenniferwong8733@gmail.com,+65 98572412,pjvf5JAdrQ,1980-12-03,Female,Diploma,A+,2020-01-25,2025-10-25,17,7526,378,4,5,6,1,1,True,Pass,Yes
158aafa8fa,Natalie Ng,natalieng4905@hotmail.com,+65 96816098,3mS9E^27tG,1996-07-24,Female,Diploma,O-,2023-09-25,2025-10-20,8,3020,446,1,0,5,1,1,False,Pass,Yes
94519f6ec8,Amelia Silva,ameliasilva248@hotmail.com,+65 93856618,ibaUg4sHcC,1965-01-20,Female,University,O+,2025-05-21,2025-05-21,1,352,352,1,0,0,0,0,False,Pass,No
5b0b4a8cfb,Lily Das,lilydas4394@hotmail.com,+65 87671395,gV!w&TI6Wl,1996-06-24,Female,Primary,A-,2022-11-20,2025-05-03,11,3857,430,0,1,8,2,0,False,Pass,No
3a2a34ddb2,Priya Nair,priyanair9554@gmail.com,+65 86762143,ooXSiB%gE*,2001-10-31,Female,Diploma,B-,2024-11-10,2025-06-25,2,718,358,0,0,0,2,0,False,Pass,No
eee0b886f3,Ethan Qiu,ethanqiu5199@gmail.com,+65 99935608,OwPuZV^o5G,1996-06-08,Male,University,B+,2024-06-01,2025-09-19,6,2149,368,0,1,1,4,0,False,Pass,Yes
bd28e0d04d,Emily Ng,emilyng9136@hotmail.com,+65 80005911,E8VL2z1adp,1972-05-10,Female,Secondary,O+,2024-08-22,2025-10-16,6,2692,423,1,0,0,5,0,False,Pass,Yes
ccce7dddbb,Gabriela Bennett,gabrielabennett5175@hotmail.com,+65 86201541,vkM^MgMZJJ,2006-04-15,Female,Secondary,O+,2025-07-14,2025-10-06,2,847,371,1,0,1,0,0,False,Pass,Yes
6d91cc498d,Ethan Huang,ethanhuang1243@hotmail.com,+65 99412103,jt^uL5y@w1,1982-05-11,Male,Secondary,A+,2023-11-27,2025-09-12,4,1493,417,0,1,2,0,1,False,Pass,Yes
f873caac42,Jessica Brown,jessicabrown3060@gmail.com,+65 96418356,L*aPnsLsI#,2002-03-16,Female,Secondary,B+,2024-05-15,2025-03-17,2,781,449,0,2,0,0,0,False,Pass,No
cad76ef39d,Ethan Wong,ethanwong5010@hotmail.com,+65 95898152,3x%C32BC#V,1966-05-16,Male,University,O+,2022-11-28,2025-10-25,12,4401,401,1,5,2,3,1,False,Pass,Yes
4a3bca1eed,Lucas Brown,lucasbrown3597@gmail.com,+65 83034917,#$TFRGUmNl,1982-11-22,Male,Secondary,A+,2021-04-19,2025-09-01,20,8955,448,7,3,4,6,0,False,Pass,Yes
b0f36dc3d7,Bianca Li,biancali3039@hotmail.com,+65 82020452,!pcbKEWXQ3,2002-08-07,Female,University,O-,2024-09-26,2025-06-16,2,849,410,1,0,1,0,0,False,Pass,Yes
abeadeb78e,Anand Wang,anandwang3050@hotmail.com,+65 89207917,oa4J!&Q9L?,1986-04-19,Male,Secondary,O+,2022-05-01,2025-10-28,15,5389,449,1,2,2,3,7,False,Pass,Yes
5cbff6b3dd,Bianca Mitchell,biancamitchell2127@hotmail.com,+65 88477336,IWq@gEeeT4,1980-10-10,Female,Diploma,B+,2024-09-06,2025-09-09,3,1159,406,0,2,0,0,1,False,Pass,Yes
cc9e5d3bbb,Diego Nair,diegonair7340@gmail.com,+65 81973436,IuVS0WWBI?,2001-09-11,Male,Diploma,O+,2025-06-15,2025-06-15,1,433,433,0,0,0,1,0,False,Pass,Yes
c7cd55f514,Hannah Ng,hannahng1195@hotmail.com,+65 97165512,kUg0JI8n?j,1965-03-27,Female,University,A+,2025-04-03,2025-06-27,2,770,413,0,2,0,0,0,True,Pass,Yes
fe1fa7bc73,Ming Mahmud,mingmahmud5359@gmail.com,+65 94192141,*%y6AtSdhd,1985-11-24,Male,University,AB+,2023-02-28,2025-06-17,11,4414,450,1,5,1,3,1,True,Pass,No
bdd75ea6a6,Farah Li,farahli2488@hotmail.com,+65 91781272,RRu3?BOZp&,1968-01-19,Female,Secondary,A+,2024-02-14,2025-09-15,3,1263,435,0,3,0,0,0,False,Pass,Yes
d7b1fd9ffe,Ming Qiu,mingqiu9178@hotmail.com,+65 83848142,t?iwH6R2*t,1978-04-09,Male,Secondary,A+,2024-11-24,2025-08-14,4,1775,430,1,2,1,0,0,False,Pass,Yes
f3c0066276,Jennifer Pillai,jenniferpillai3675@hotmail.com,+65 98066713,UGK@3svLX^,1967-08-25,Female,Secondary,O+,2022-02-25,2024-11-15,8,2904,361,2,0,4,0,2,False,Pass,No
ceb8ae9abb,Gavin Tan,gavintan3048@hotmail.com,+65 89768882,T?bMacxqe2,1965-07-30,Male,University,O+,2024-02-18,2025-02-19,4,1676,425,0,3,0,0,1,False,Pass,Yes
af8eaa03de,Zhi Scott,zhiscott8051@gmail.com,+65 99986060,@$eExtW394,1992-05-23,Male,Secondary,O+,2023-01-15,2025-10-07,10,4164,361,2,6,0,1,1,False,Pass,Yes
1070c9f81d,Nurul Chandra,nurulchandra6726@gmail.com,+65 85179580,S#K##ms4ur,2002-07-18,Female,Secondary,A+,2024-04-01,2025-09-13,5,2220,440,0,3,0,2,0,False,Pass,Yes
f9e7faa887,Sai Rosli,sairosli371@gmail.com,+65 83330809,6sUST?q%R%,1992-04-19,Female,Diploma,A-,2023-06-02,2025-01-10,8,3404,440,0,7,0,1,0,True,Pass,Yes
6cbaf7f9a8,Guang Tan,guangtan9156@gmail.com,+65 81796359,2CT!Q$llhc,1995-08-16,Male,University,AB+,2023-09-04,2025-10-16,8,3009,369,2,3,1,1,1,False,Pass,No
72ec92056d,Barbara Salleh,barbarasalleh5842@hotmail.com,+65 88636882,1e1yX*J8fd,1966-07-21,Female,University,O+,2021-09-15,2025-08-05,15,5573,363,4,2,4,0,5,False,Pass,Yes
c71a0bbeba,Mei Sharma,meisharma2465@hotmail.com,+65 91321392,C92MN0L*IF,1989-04-18,Female,Primary,O-,2024-03-21,2025-05-15,6,2567,371,2,2,1,0,1,False,Fail,No
d65af4c61c,Rahul Wu,rahulwu2103@gmail.com,+65 99748479,St131cYBun,1986-07-12,Male,Secondary,B+,2023-12-03,2024-11-03,5,1898,428,1,2,0,1,1,False,Pass,Yes
0d0de813ff,Irfan Hassan,irfanhassan2791@hotmail.com,+65 89491817,w5sEPcu1yD,1994-05-01,Male,Postgraduate,O-,2022-11-13,2025-07-30,9,3571,409,0,0,1,5,3,False,Pass,Yes
4535efb64a,Sofia Lin,sofialin1639@gmail.com,+65 94827290,P6uHNRKXhN,2004-08-10,Female,Diploma,O+,2024-08-16,2025-10-20,4,1735,398,2,0,1,0,1,False,Pass,Yes
2bce3f9e91,Arjun Yusof,arjunyusof760@gmail.com,+65 88829625,1CZUU#@8yM,1979-06-11,Male,Secondary,B-,2024-08-19,2025-08-02,5,1793,379,1,0,1,0,3,False,Pass,Yes
de3f8face7,Luca Luo,lucaluo2597@gmail.com,+65 96710359,eK$ncL6g9Y,1995-07-16,Male,University,A+,2024-03-09,2025-09-22,7,2940,371,0,0,5,2,0,False,Pass,Yes
b5ea55ce4d,Pranav Silva,pranavsilva2338@gmail.com,+65 88317876,F5@hntnu2f,1977-08-29,Male,Secondary,A+,2023-09-25,2025-10-27,9,3348,405,4,1,2,2,0,False,Pass,No
3bf8daa01b,Chao Hakim,chaohakim4600@gmail.com,+65 83392115,IO7e@GxrX1,1973-03-09,Male,University,O+,2023-02-01,2025-08-12,10,3701,427,0,7,0,2,1,False,Pass,Yes
15ccb7fdfc,Ana Reyes,anareyes4568@gmail.com,+65 93288889,t4cTPMKS2$,2007-10-31,Female,Diploma,O-,2025-10-30,2025-10-30,1,412,412,0,0,0,0,1,False,Pass,No
997c3cecba,Connor Wu,connorwu800@hotmail.com,+65 82383274,zUhVHujLvx,1984-02-05,Male,Diploma,O+,2023-04-05,2025-10-29,12,5089,409,4,3,2,2,1,False,Pass,Yes
19a43dbba2,Putri Zhao,putrizhao9252@hotmail.com,+65 91493976,vW%oeD?dHx,1965-04-20,Female,Secondary,O+,2022-10-12,2025-10-08,14,5492,385,3,4,5,2,0,False,Pass,No
be9bbbfeac,Jie Garcia,jiegarcia1355@gmail.com,+65 91951234,ggtdNMNzGI,2004-08-21,Male,University,B+,2025-05-17,2025-08-09,2,708,365,0,1,0,1,0,True,Pass,Yes
